sentence,label
"एक अन्य वेस्ट कोस्ट-आधारित रॉक बैंड, जेफरसन हवाई जहाज को इसी स्थिति में दो सप्ताह पहले गिरफ्तार किया गया था।",O O O O O O B-GRP I-GRP I-GRP O O O O O O O O O O O
बकले १९४६ में व्यवसाय से सेवानिवृत्त हुए और विक्टोरिया में चले गए।,O O O O O O O O B-LOC O O O
हाथ हरे रंग की पृष्ठभूमि पर तीन सफेद देखा ब्लेड दिखाते हैं।,O O O O O O O O B-PROD O O O
नाम की उत्पत्ति मेयो काउंटी से हुई है।,O O O B-LOC I-LOC O O O
१९२० के दशक के अंत में विकर्स लिमिटेड ने विनिवेश और विलय की एक श्रृंखला शुरू की क्योंकि इसने समूह की ताकत और लाभप्रदता में सुधार करने का प्रयास किया।,O O O O O O B-CORP I-CORP O O O O O O O O O O O O O O O O O O O O O O
"इससे पहले, वह लेस एल्गार्टो स्विंग बैंड के लिए रिदम सेक्शन का हिस्सा रह चुके हैं।",O O O B-PER I-PER O O O O O O O O O O O
"२०१६ में उन्होंने बीबीसी रेडियो 4 पर वैज्ञानिक ज्ञान के लघु, हास्य इतिहास की एक श्रृंखला लिखी और प्रस्तुत की, जिसका शीर्षक था एवरीथिंग वीव एवर नोन अबाउट। . .",O O O B-CORP I-CORP I-CORP O O O O O O O O O O O O O O O O O O O O O O O O
हिर्श ने अपने करियर की शुरुआत हापोएल हाइफ़ा एफ.सी. युवा प्रणाली से की थी।,O O O O O O B-GRP I-GRP I-GRP O O O O O
"एक किशोरी के रूप में मैकडरमोट खुद के साथ असहज थे, उन्होंने कहा कि उनके पास एक डोरोथी हैमिल केश है।",O O O O O O O O O O O O O O O O O B-PER I-PER O O
१८१३ में उनकी पत्नी की मृत्यु हो गई और केवल स्पेन के चार्ल्स प्रथम की मृत्यु के साथ ही वे १८३३ में लंबे समय से प्रतीक्षित पुनर्वास प्राप्त कर पाएंगे।,O O O O O O O O O O B-PER I-PER I-PER I-PER O O O O O O O O O O O O O O O O
मिल्क ने अपने घर के लिए कंककी नदी पर एक स्थान चुना।,O O O O O O B-LOC I-LOC O O O O
एमट्रैक ने मौजूदा रेल लाइन के उन्नयन का प्रस्ताव रखा ताकि उच्च गति वाली टैल्गो ट्रेनों की अनुमति दी जा सके।,O O O O O O O O O O O O O O B-CORP O O O O O O
"उन्होंने २४ सत्रों में .३६६ बल्लेबाजी की, ज्यादातर डेट्रायट टाइगर्स के साथ।",O O O O O O O O B-GRP I-GRP O O
"१९५८ में, द वॉशिंगटन पोस्ट ने अपने लेखकों को बेसबॉल खेल स्कोर करने से प्रतिबंधित कर दिया।",O O B-CORP I-CORP I-CORP O O O O O O O O O O O O
डब्यूक विश्वविद्यालय के पास हवाई अड्डे पर एक उड़ान संचालन केंद्र है जो स्कूल के विमानन कार्यक्रमों में पायलट प्रशिक्षण प्रदान करता है।,B-GRP I-GRP O O O O O O O O O O O O O O O O O O O O O
"२०११ के स्थानीय सरकार के सुधार के बाद से, यह नगरपालिका का हिस्सा है कारपेनिसि , जिसमें से यह एक नगरपालिका इकाई है।",O O O O O O O O O O O O O O B-LOC O O O O O O O O
एक कंप्यूटर . शुरू करने के लिए कुछ कठिन लात मारने के लिए निचले पैर को कवर करने वाले जूते,O B-PROD O O O O O O O O O O O O O O O O O O
२००६ में मौजूदा चल स्टॉक को नई ओएस एमएक्स३००० इकाइयों के साथ बदलने की शुरुआत हुई।,O O O O O O O B-PROD I-PROD O O O O O O O
उन्होंने लाल पर कई एल्बम जारी किए हैं।,O B-CORP O O O O O O
"२०२० सीज़न में, उन्होंने केवल ४ मैच खेले और ७० + औसत के साथ २१४ रन बनाए, जिसमें २ शानदार अर्धशतक शामिल हैं सनराइजर्स हैदराबाद के सलामी बल्लेबाज के रूप में।",O O O O O O O O O O O O O O O O O O O O O O O B-GRP I-GRP O O O O O O
"शैडो इन द डार्क, थीम सॉन्ग टू डेमनबेन प्लेस्टेशन २ गेम",O O O O O O O B-CW B-PROD I-PROD O
"वे और खत्म होता है चले गए, जहां १९४० में ७८ वर्ष की आयु में उनकी मृत्यु हो गई।",O B-LOC I-LOC I-LOC I-LOC O O O O O O O O O O O O O O
चैंपियनशिप एस्‍टन मार्टिन ने जीती थी।,O B-CORP I-CORP O O O
२००८ में उन्हें एक एसोसिएट प्रोफेसर के रूप में ड्यूक विश्वविद्यालय में काम पर रखा गया था।,O O O O O O O O O B-GRP I-GRP O O O O O O
कब्रिस्तान में ज्ञात दफनाने का एक व्यापक रिकॉर्ड एक कब्र खोजें पर पाया जा सकता है।,O O O O O O O O B-GRP I-GRP I-GRP O O O O O
"बेहतरीन घंटा , १९९१ की युद्ध ड्रामा फिल्म",B-CW I-CW O O O O O O
हेटफील्ड टोनी हॉक का प्रो स्केटर एचडी में खेलने योग्य पात्र है।,O B-CW I-CW I-CW I-CW I-CW I-CW O O O O O
यात्रियों के पास वातानुकूलन भी है।,O O O B-PROD O O
उन्होंने हैरो स्कूल और विदेशों में शिक्षा प्राप्त की थी।,O B-GRP I-GRP O O O O O O O
,
"क्रांति 9 (लेनन, मेकार्टनी) ४: २७",B-CW I-CW O O O O
यह कुल लंबाई के साथ सुंगई मम्बरमो की प्रमुख सहायक नदी में से एक है।,O O O O O B-LOC I-LOC O O O O O O O O
उनका एकमात्र विकेट आलराउंडर ट्रेवर बेली का था।,O O O O B-PER I-PER O O
इसे १९०६ में बनाया गया था और १९८२ में ऐतिहासिक स्थलों का राष्ट्रीय पंजीकरण में जोड़ा गया।,O O O O O O O O O B-GRP I-GRP I-GRP I-GRP I-GRP O O O
रूबल ट्रांसनिस्त्रिया की मुद्रा है और इसे १०० कोपेक में विभाजित किया गया है।,O B-LOC O O O O O O O O O O O O
"इरा कोलमैन - डबल बास (ट्रैक ४, ५, ७, ८ और ११)",B-PER I-PER O O O O O O O O O O
१९९६ में कुछ पड़ोसी संपत्ति की ऊपरी मंजिलों पर ९९९ साल वित्त पट्टा खरीदने से पहले विभिन्न विकल्पों की खोज में दस साल बिताने के बाद।,O O O O O O O O O O O B-PROD I-PROD O O O O O O O O O O O O O
कुमी अपने कोडा कुमी लाइव टूर २००५: फर्स्ट थिंग्स के लिए दोहराना के दौरान इस गीत का प्रदर्शन करेंगी।,O O B-CW I-CW I-CW I-CW I-CW I-CW I-CW O O O O O O O O O O
कोज़ी एक प्रारंभिक कंप्यूटर कॉन्फ्रेंसिंग सिस्टम था जिसे गुएल्फ़ी विश्वविद्यालय पर विकसित किया गया था।,O O O O O O O O B-GRP I-GRP O O O O O
खदान एक रेल लाइन से १६ किमी दूर है जो परियोजना को न्यूकैसल के कोयला बंदरगाह से जोड़ती है।,O O O O O O O O O O O O B-LOC O O O O O O
"केवल दो वर्षों के विकास के बाद, जेंद्रासिक सीएस-1 टर्बोप्रॉप इंजन का परीक्षण किया गया है।",O O O O O O O B-PROD I-PROD O O O O O O O
इसका ऑपरेटिंग सिस्टम एसयूएसई है।,O O O B-CW O
यह संभव है कि वह हॉपलाइट व्यूह के प्रवर्तक थे।,O O O O O O B-GRP O O O
बिगवुड का जन्म ब्रिस्टल में हुआ था।,O O O B-LOC O O O
"वह एक चिकित्सा चिकित्सक और क्रांतिकारी जनरल की साथी थीं, हुआंग जिंग ।",O O O O O O O O O O B-PER I-PER O
"नए विकसित डुकव के साथ परीक्षण किए गए, और यह निर्णय लिया गया कि प्रत्येक ब्रिगेड को उनमें से तीन से लैस किया जाना चाहिए।",O O B-PROD O O O O O O O O O O O O O O O O O O O O O O
"कुटलुशाह की जॉर्जिया का साम्राज्य में एक महत्वपूर्ण भूमिका थी, जहां उनके पास जमीन थी, और उनका परिवार प्रसिद्ध था।",O O B-LOC I-LOC I-LOC O O O O O O O O O O O O O O O
उनके एल्बम के रिलीज़ होने के तीन दिन बाद शिकागो आठवीं,O O O O O O O O O B-CW I-CW
उन्होंने तुर्की की कंपनियों के सबसे बड़े समूहों में से एक कोक होल्डिंग की स्थापना की।,O O O O O O O O O O O B-CORP I-CORP O O O
"आंतरिक भाग में सीढ़ियों के साथ एक गलियारा है जो एक गाना बजानेवालों के मचान की ओर जाता है, और मुख्य अभयारण्य में मूल बॉक्स प्यू है।",O O O O O O O O O O O O O O O O O O O O O O O O B-PROD I-PROD O
१९८८ में अटलांटिक रिकॉर्ड्स द्वारा बैंड पर हस्ताक्षर किए जाने के बाद इसे ५ ट्रैक हटा दिए गए और ४ ट्रैक जोड़े गए।,O O B-CORP I-CORP O O O O O O O O O O O O O O O O O O O
उनका ७६ वर्ष की आयु में अखरोट क्रीक में निधन हो गया।,O O O O O O B-LOC I-LOC O O O O
उन्होंने यह भी कहा कि उन्हें एल्बम से पहला एक जल्द ही रिलीज होने की उम्मीद है।,O O O O O O O O O B-CW O O O O O O O
"वह एक तंग, लंबी बाजू का अंगरखा और एक लबादा ( पल्ला ) पहनती है जो उसके कंधों पर खींचा हुआ है।",O O O O O O O O O O O B-PROD O O O O O O O O O O
"थाई मौसम विभाग के अंतिम आंकड़े ९३५ मौतों को रिकॉर्ड करते हैं, जो इसे देश के इतिहास का सबसे घातक उष्णकटिबंधीय चक्रवात बनाता है।",B-GRP I-GRP I-GRP O O O O O O O O O O O O O O O O O O O O O
वह एक परीक्षक के रूप में एबीआरएसएम के लिए अपना काम जारी रखेंगे।,O O O O O O B-CORP O O O O O O
उन्होंने रियल मैड्रिड सी. एफ़ के लिए ३७ प्रतिस्पर्धी खेलों में भाग लिया।,O B-GRP I-GRP I-GRP I-GRP O O O O O O O O
"लैब्रिंथ - निर्माता, संगीतकार, गीतकार, संबद्ध कलाकार, पृष्ठभूमि गायक, इलेक्ट्रो ध्वनिक अहसास, रिकॉर्डिंग इंजीनियर, स्टूडियो कर्मी",B-PER O O O O O O O O O O O O O O O
तब से उन्होंने स्काई स्पोर्ट्स के लिए पंडित के रूप में काम किया है।,O O O B-CORP I-CORP O O O O O O O O O
"प्रतियोगिता के अपने पहले वर्ष में वे नियमित सीज़न में दूसरे स्थान पर रहे, और लीग फ़ाइनल में पहुँचे, ४ गेम में मिस्कोलसी जेजेएसई से जीत हासिल की।",O O O O O O O O O O O O O O O O O O O O O O B-GRP I-GRP O O O O
"फाइनल में, पायसंदु एस.सी. के खिलाफ, पहले चरण में २ - १ से हार।",O O B-GRP I-GRP O O O O O O O O O O
"इसलिए, एक साल का साइडर सिरप अगले साल की तरह कभी नहीं होता है।",O O O O O B-PROD O O O O O O O O
वह राष्ट्रीय पर्यावरणीय स्वास्थ्य विज्ञान संस्थान में वरिष्ठ अन्वेषक हैं।,O B-GRP I-GRP I-GRP I-GRP I-GRP O O O O
"शिकागो टनल कंपनी , एक भूमिगत माल नेटवर्क का एक ऐतिहासिक उदाहरण",B-CORP I-CORP I-CORP O O O O O O O O O
नई मोटरों के साथ दी गई ट्राम में चार नार्स्क इलेक्ट्रिस्क और ब्राउन बोवरिक मोटर्स थे जिनका पावर आउटपुट .,O O O O O O O O O B-CORP I-CORP I-CORP I-CORP I-CORP O O O O O O
(बाद में बाउर ने आरोही उपभोक्ता पत्रिकाओं के अधिग्रहण के माध्यम से केरांग! का अधिग्रहण किया),O O O O B-CORP O O O O O O O O O O O
इंस्टेंस वर्चुअलाइज्ड या क्लाउड कंप्यूटिंग वातावरण में एक एकल आभासी मशीन को संदर्भित कर सकता है जो ऑपरेटिंग सिस्टम स्तर वर्चुअलाइजेशन प्रदान करता है,O O O O O O O O O B-CW I-CW O O O O O O O O O O O O O
२०१७ में एक ब्लू-रे डिस्क रिलीज हुई।,O O O B-PROD I-PROD O O
कोण चिकित्सा के निजीकरण का पक्षधर है।,O B-GRP O O O O O
बाद में उन्हें सोंग . के सम्राट यिंगज़ोंग द्वारा पदोन्नत किया गया।,O O O B-PER I-PER I-PER I-PER I-PER O O O O
अंतिम परत लगभग गोल्फ की गेंद के आकार के पत्थरों की होगी।,O O O B-PROD I-PROD I-PROD O O O O O O
विलियमसन ने अपने अकादमिक करियर की शुरुआत दक्षिणी कैलिफोर्निया विश्वविद्यालय से आर्थिक इतिहास पढ़ाते हुए की थी।,O O O O O O O B-GRP I-GRP I-GRP O O O O O O O
"एंटीकोस्टी द्वीप , क्यूबेक के ठीक उत्तर से गुजरते हुए,",B-LOC I-LOC O B-LOC O O O O O O
हिस्टोइरे डी मेलोडी नेल्सन १९७१ में जारी किया गया था।,B-CW I-CW I-CW I-CW O O O O O O
"१९९० के दशक की शुरुआत में ब्रिटिश रेल क्लास १५८ के वितरण के बाद, १५६ के दशक को कम महत्वपूर्ण सेवाओं के लिए कैस्केड किया जाने लगा।",O O O O O O B-PROD I-PROD I-PROD I-PROD O O O O O O O O O O O O O O O O O
"हालांकि, हुंडई इक्वस अधिक व्यावसायिक रूप से सफल साबित हुआ और २००८ में प्रतिस्थापित होने तक उत्पादन में रहेगा।",O B-PROD I-PROD O O O O O O O O O O O O O O O O
इसके बाद वे मार्टी कुक के नेतृत्व में चौकड़ी के सदस्य थे।,O O O B-PER I-PER O O O O O O O
"२०१८ में, वह ब्रेभ (ब्राउजर) में चले गए।",O O O B-CW I-CW O O O
"नेटफ्लिक्स के पास अन्य १८८ देशों में श्रृंखला के लिए स्ट्रीमिंग अधिकार हैं, और श्रृंखला के प्रत्येक एपिसोड को अपने यूएस डेब्यू के २४ घंटों के भीतर स्ट्रीमिंग के लिए रिलीज़ करता है।",B-CORP O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
इसका नाम इसकी रूपरेखा की समानता से एक धोडे की नाल रखा गया था।,O O O O O O O O B-PROD I-PROD I-PROD O O O
बरंगे में १६ साइटियो शामिल हैं:,O O O B-LOC O O
उसका नाम ट्रिअमिसु पर एक वाक्य है।,O O B-PROD O O O O
सभी छात्रों को स्कूल की पोशाक पहनना आवश्यक है।,O O O B-PROD I-PROD I-PROD O O O
"पुरस्कारों को शौकिया फिल्म और कंपनियों, साथ ही बड़े स्टूडियो और जातीय फिल्मों को पहचानने के लिए संरचित किया गया था।",O O B-CW I-CW O O O O O O O O O O O O O O O O O
"मिशिगन में, आपातकालीन सड़क सेवा वाहनों जैसे टो ट्रक को स्थिर होने पर ही लाल चेतावनी रोशनी का उपयोग करने की अनुमति है।",B-LOC O O O O O O O O O O O O O O O O O O O O O O
"संजीन रैखिक और गैर-खंडित हैं, लंबाई में लगभग एनसीबी.",B-PROD O O O O O O O O
"यूनाइटेड एयरलाइंस अब शोक किराए की पेशकश नहीं करता है, लेकिन अभी भी उड़ानों को बदलने और रद्द करने के लिए अधिक लचीले विकल्प हैं।",B-CORP I-CORP O O O O O O O O O O O O O O O O O O O O O O O
स्मिंट की कल्पना सबसे पहले १९९० में चुपा चुप्स ने की थी।,O O O O O O O B-CORP I-CORP O O O
"उनके पिता, गेब्रियल जेनर मनीला , एक प्रसिद्ध लेखक भी हैं।",O O B-PER I-PER I-PER O O O O O O
इसे २०१८ में एसिड जैज रिकॉर्ड्स पर जारी किया गया था।,O O O B-CORP I-CORP I-CORP O O O O O
रिच्ट ने १९७८ से १९८२ तक मियामी विश्वविद्यालय में खेला।,O O O O O O B-GRP I-GRP O O
"राहत पाने वाले परिवारों में लगभग १५% महिलाएं थीं, और युवा कार्यक्रम राष्ट्रीय युवा प्रशासन द्वारा अलग से संचालित किए जाते थे।",O O O O O O O O O O O O B-GRP I-GRP I-GRP O O O O O O O
"है मैं = युनाइटेड प्रेस इंटरनेशनल , कॉन्फ़्रेंस कोचों द्वारा चयनित",O O O B-CORP I-CORP I-CORP O O O O O
उनका नाम फिल्म नश्वर तूफान के एक पात्र के नाम पर रखा गया है।,O O O B-CW I-CW O O O O O O O O O
वह शो के उत्साही प्रशंसक बन गए और उन्हें कुछ ऐसे पहलवानों को आकर्षित करना शुरू करने के लिए प्रोत्साहित किया गया जिन्हें उन्होंने देखा था जैसे कि खूनी कार्ल क्रुप ।,O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PER I-PER I-PER O
"तिपहिया साइकिलों को रंगीन रंग से रंगा जा सकता है, जैसे जीपनी ।",O O O O O O O O O O O B-PROD O
"उदाहरण के लिए, ९वीं शताब्दी के उत्तरार्ध में स्काल्डिक कविता, रग्नारद्रप , पौराणिक दृश्यों के साथ चित्रित कुछ ढालों का वर्णन करती है।",O O O O O O O O O O B-CW O O O O O O O O O O O O
आलोचक जॉन रस्किन मध्ययुगीन सभी चीजों के प्रबल समर्थक थे और इन विचारों को लोकप्रिय बनाया।,O B-PER I-PER O O O O O O O O O O O O O
"एनबीसी ने अगले सीज़न के लिए शो को चुना, लेकिन एक सीज़न के बाद इसे फिर से रद्द कर दिया गया।",B-CORP O O O O O O O O O O O O O O O O O O O O
हम इस बात से इनकार नहीं कर सकते कि social security का परिचय एक सच्चाई है।,O O O O O O O O O B-GRP I-GRP O O O O O
संयुक्त राज्य अमेरिका में पेजेंट का सीधा प्रसारण एनबीसी पर किया गया था।,O O O O O O O O B-CORP O O O O
पहली बार फाइनल नए स्‍टैंड डी फोल्डर में खेला गया।,O O O O B-CORP I-CORP I-CORP O O O
विंटरबर्न ने मैनचेस्टर विश्वविद्यालय में भौतिकी का अध्ययन किया।,O O B-GRP I-GRP O O O O O
बमगर्नर अभिनेता के साथ दोस्त हैं जेसन मोमोआ ।,O O O O O O B-PER I-PER O
यह श्रृंखला शाम ५:३० बजे चैनल पर प्रसारित हुई और फिर इसे एसवीटी2 कहा गया।,O O O O O O O O O O O O B-CORP O O
वाइट स्टार लाइन ने १६ ढहने वाली नौकाओं को जोड़ा था जिन्हें जल्दी में तैनात किया जा सकता था,B-CORP I-CORP I-CORP O O O O O O O O O O O O O O O O
"कवर की बिन्दी का लोटा पत्रिका के पाठकों द्वारा आलोचना की गई, जिन्होंने इसे अब तक का दूसरा सबसे खराब कवर गीत बताया।",O O B-CW I-CW I-CW O O O O O O O O O O O O O O O O O O
पारेकोहाई का जन्म पोरीरुआ में हुआ था।,O O O B-LOC O O O
वर्तमान में इसकी रॉटेन टमेटोज़ पर २३% रेटिंग है।,O O O B-CORP I-CORP O O O O
आरटीवी ३१ क्रैनफील्ड विश्वविद्यालय पर समाप्त हुआ जहां इसे २० से अधिक वर्षों से खुले में रखा गया था।,O O B-GRP I-GRP O O O O O O O O O O O O O O O
मैरीलैंड रूट 185 (कनेक्टिकट एवेन्यू) गांव की कॉर्पोरेट सीमा के ठीक पश्चिम में इसी तरह की दिशा में गुजरता है।,B-LOC I-LOC I-LOC O O O O O O O O O O O O O O O O O
"निज़िंगा ब्लेक , अमेरिकी / सिएरा लियोन की अभिनेत्री और लेखिका",B-PER I-PER O O O O O O O O O
कई फोर्ड मॉडल ए को भी इस उद्देश्य के लिए परिवर्तित किया गया था।,O B-PROD I-PROD I-PROD O O O O O O O O O O
क्वालिफाइंग के दौरान निगेल मैन्सेल कमल ८१ के साथ टकराव के परिणामस्वरूप दोनों ड्राइवर ग्रिड बनाने में विफल रहे।,O O O B-PER I-PER B-PROD I-PROD O O O O O O O O O O O O
माल यार्ड साइट अब स्टेशन के लिए कार पार्क और एक वेट्रोज़ एंड पार्टनर्स सुपरमार्केट है।,O O O O O O O O O O O B-CORP I-CORP I-CORP O O
"यह देश का सबसे बड़ा मछली पकड़ने वाला बंदरगाह भी है, जो हिलसा में विशेषज्ञता रखता है।",O O O O O O O O O O O O B-PROD O O O O
डेसेरेट समाचार ने छवि को बदलने वाले गिटार और अत्यधिक तीव्र व्यवस्थाओं से भरे एल्बम को माना।,B-GRP I-GRP O O O O O O O O O O O O O O O
"रेडियो ने वेज़ मानचित्र एप्लिकेशन के साथ भी साझेदारी की है, जो यातायात की जानकारी प्रदान करता है।",O O B-PROD O O O O O O O O O O O O O O O
"ग्रेग कैंप के सभी गाने, सिवाय जहां नोट किया गया हो।",B-PER I-PER O O O O O O O O O
सभी परिणाम अंतर्राष्ट्रीय स्की संघ से लिए गए हैं।,O O B-GRP I-GRP I-GRP O O O O
"२०१२ में, इसका उपयोग द हंगर गेम्स: कैचिंग फायर फिल्मांकन के लिए किया गया था।",O O O O B-CW I-CW I-CW I-CW I-CW O O O O O O
बीबर ने अपने उत्तराधिकारी के रूप में जॉन स्वीनी की सफल उम्मीदवारी का पुरजोर समर्थन किया।,O O O O O O O B-PER I-PER O O O O O O O
इसका स्रोत कोड और अतिरिक्त सामग्री गिटहब पर उपलब्ध है।,O O O O O O B-CORP O O O
रोजर एबर्टे ने फिल्म को चार में से दो स्टार दिए।,B-PER I-PER O O O O O O O O O
इसे १९८३ में ऐतिहासिक स्थलों का राष्ट्रीय पंजीकरण पर सूचीबद्ध किया गया था।,O O O B-GRP I-GRP I-GRP I-GRP I-GRP O O O O O
"हालांकि, सभी वेशभूषा समकालीन हैं, ऐतिहासिक सटीकता को नजरअंदाज किया जा रहा है।",O O B-PROD O O O O O O O O O O
सीबीएस ने फिल्म के तीन रन के लिए ३.५ मिलियन डॉलर का भुगतान किया।,B-CORP O O O O O O O O O O O O O
हेडन का सबसे उल्लेखनीय सलामी जोड़ीदार जस्टिन लैंगर था।,O O O O O O B-PER I-PER O
"लव ने एकल वह अभयारण्य बेचता है को प्रदर्शित किया, जिसने बैंड को अंतरराष्ट्रीय दर्शकों से परिचित कराया।",O O O B-CW I-CW I-CW I-CW O O O O O O O O O O O
४८४ हजार टन रतालू (दुनिया में ८वां सबसे बड़ा उत्पादक);,O O O B-PROD O O O O O O
"वह अपने गृहनगर क्लब, ग्लेनवन एफ.सी. में २०१०-११ सीज़न के लिए एक सीज़न लॉन्ग लोन पर शामिल हुए।",O O O O B-GRP I-GRP O O O O O O O O O O O O
"उन्होंने तीन पूर्ण लंबाई वाले एल्बम जारी किए, दो स्वतंत्र रूप से जारी किए गए और एक टच एंड गो रिकॉर्ड्स के माध्यम से जारी किया गया।",O O O O O O O O O O O O O O O O O B-CORP I-CORP I-CORP I-CORP O O O O O O
यह कोर्फू द्वीप के उत्तर-पश्चिमी कोने में स्थित है।,O B-LOC O O O O O O O
: एक युवा वेश्या की कविता जो अपने बेटे को खो देती है; सैवेज डिटेक्टिव्स . में एक ही नाम और पृष्ठभूमि का एक वर्ण दिखाई देता है,O O O O O O O O O O O O O B-CW I-CW O O O O O O O O O O O O O
"रॉटेन टमेटोज़ पर, फिल्म का वर्तमान में १९ समीक्षाओं के आधार पर ४२% का स्कोर है।",B-CORP I-CORP O O O O O O O O O O O O O O
"बायरामोग्लु अरदाहं , अर्दहन प्रांत , तुर्की में एक गांव है।",O B-LOC O B-LOC I-LOC O B-LOC O O O O
"इस अवधि के दौरान, मिशनरी गतिविधि टोक्यो में केंद्रित थी।",O O O O O O B-LOC O O O
लोगो प्रदर्शित होने के बाद एक अंतिम दृश्य दिखाता है कि एक आदमी एक मरे हुए दुश्मन के शरीर से लाइटर उठा रहा है।,O O O O O O O O O O O O O O O O O O O O B-PROD O O O
रेजिन एक स्त्रीलिंग नाम है।,B-PER O O O O
१९८१ में उन्होंने येरुशलम का इब्रानी विश्वविद्यालय में एक अतिथि प्रोफेसर के रूप में एक वर्ष बिताया।,O O O B-GRP I-GRP I-GRP I-GRP O O O O O O O O O O
डेविड एटनबरो ने इसे 'शानदार: विज्ञान बिना किसी उच्च फालुतिन' तकनीक के रूप में वर्णित किया।,B-PER I-PER O O O O O O O O O O O O O O
चरित्र कला और एनिमेशन वेफॉरवर्ड टेक्नोलॉजीज द्वारा किए गए थे।,O O O O B-CORP I-CORP O O O O
"इन वर्षों में, टूर्नामेंट ने खुद को फीफा समर्थन के साथ एक अत्यधिक सम्मानित कार्यक्रम के रूप में स्थापित किया है।",O O O O O O O B-GRP O O O O O O O O O O O O O
"टीम फ्लाइंग हेलिश उर्फ ​​स्टेल्थ बकेट: ४० घंटे, ५९ मिनट (२००० ब्यूक रीगल एलएस) बजट: $ १४७८.७७",O O O O O O O O O O O B-PROD I-PROD O O O O
उदाहरण के लिए लगभग सभी कंप्यूटरों में एक शक्ति आपूर्ति शामिल होता है जिसमें सर्किटरी शामिल होती है जो डेटा प्रोसेसिंग में शामिल नहीं होती है बल्कि डेटा प्रोसेसिंग सर्किट को शक्ति प्रदान करती है।,O O O O O O O O B-PROD I-PROD O O O O O O O O O O O O O O O O O O O O O O O O O
"२०१३ में सी.एस. मैरिटिमो द्वारा हस्ताक्षर किए जाने से पहले, उन्हें लगातार विभिन्न क्लबों में ऋण दिया गया था।",O O B-GRP I-GRP O O O O O O O O O O O O O O O
गंकस्टा एन-आई-पी - विशेष रुप से प्रदर्शित कलाकार (ट्रैक ५),B-PER I-PER O O O O O O O O
उन्होंने यूनिवर्सिटी डे मॉन्ट्रियल से पोषण में डॉक्टरेट की उपाधि प्राप्त की है।,O B-GRP I-GRP I-GRP O O O O O O O O O
"पहला बेसबॉल कार्ड १८६० के दशक के अंत में एक खेल सामग्री कंपनी द्वारा मुद्रित व्यापार कार्ड थे, उस समय बेसबॉल एक पेशेवर खेल बन गया था।",O B-PROD I-PROD O O O O O O O O O O O O O O O O O O O O O O O O
एक छत्र एक प्रकार का छाता है जो सूर्य से सुरक्षा के लिए बनाया गया है।,O O O O O B-PROD O O O O O O O O O O
इसका स्वामित्व और प्रबंधन कैडिलैक फेयरव्यू (सीएफ) द्वारा किया जाता है।,O O O O B-CORP I-CORP O O O O O
"इस पाठ को संयुक्त राष्ट्र शैक्षिक, वैज्ञानिक और सांस्कृतिक संगठन द्वारा वैश्विक खजाने के रूप में घोषित किया गया है।",O O O B-GRP I-GRP I-GRP I-GRP I-GRP I-GRP I-GRP O O O O O O O O O O
इसे १९८५ में ऐतिहासिक स्थलों का राष्ट्रीय पंजीकरण में जोड़ा गया था।,O O O B-GRP I-GRP I-GRP I-GRP I-GRP O O O O
"रॉबर्ट आर्थर , अभिनेता और समलैंगिक अधिकार कार्यकर्ता",B-PER I-PER O O O O O O
"१९९८ में, वह सॉफ्टवेयर विकास पर काम करने के लिए रोम में चले गए।",O O O O O O O O O O B-LOC O O O
फाइल: बी३ क्लास। पीएनजी | एक टी13 प्रतियोगी . के लिए कार्यात्मक दृष्टि का विज़ुअलाइज़ेशन,O O O O O O B-GRP O O O O O O O O
इसका एक बड़ा पुर्तगाली समुदाय और एक विशिष्ट महानगरीय चरित्र है।,O O O B-PER O O O O O O O
समुदाय लगभग लास वेगास से स्थित है।,O O B-LOC I-LOC O O O
एक डॉकयार्ड एक ऐसी जगह है जहां जहाजों का निर्माण और मरम्मत की जाती है।,O B-CORP O O O O O O O O O O O O O
"२००७ में, स्टोर ने निनटेंडो वी को जमा करने के लिए कुछ विवाद खड़ा किया।",O O O O B-CORP B-PROD O O O O O O O O O
इसका प्रोजेक्ट साइंटिस्ट अलेक्जेंडर वी. ज़खारोव था।,O O O B-PER I-PER I-PER O
"चोट से उबरने के बाद, उन्हें बिंघमटन रंबल टट्टू को सौंपा गया।",O O O O O O B-GRP I-GRP I-GRP O O O
स्वास्थ्य सेवा व्यवसाय इकाइयों को कोविदियन नाम से बंद कर दिया गया।,O O O O O B-CORP O O O O O O
"उन्होंने सेंट कैथरीन कॉलेज, कैम्ब्रिज , कैम्ब्रिज विश्वविद्यालय में शिक्षा प्राप्त की थी।",O B-LOC I-LOC I-LOC I-LOC O B-GRP I-GRP O O O O O
एक सत्रहवीं शताब्दी के लिए कढ़ाई के पूरा होने पर कास्केट प्रोजेक्ट के लिए काम को एक बढ़ई के पास घुड़सवार और इकट्ठा करने के लिए भेजा गया था।,O O O O O O O O O O B-PROD O O O O O O O O O O O O O O O O O O
अपने जीवन के अंत में उन्हें पॉल वेरलाइन विश्वविद्यालय - मेट्ज़ो में समाजशास्त्र का प्रोफेसर नियुक्त किया गया था।,O O O O O O B-GRP I-GRP I-GRP I-GRP I-GRP O O O O O O O O
एक पतंगबाज को बिजली पतंग . द्वारा पानी के पार खींचा जाता है,O O O B-PROD I-PROD O O O O O O O O
